Vigencia,CODIGO DANE,MPIO.,ESTRATO,sectores,Metros Cubicos
2016,41801,TERUEL,Residencial,JUNIO,"14552,08"
2016,41801,TERUEL,Residencial,JULIO,"13355,57"
2016,41801,TERUEL,Residencial,AGOSTO,"14158,37"
2016,41801,TERUEL,Residencial,SEPTIEMBRE,"14503,86"
2016,41801,TERUEL,Residencial,OCTUBRE,"14833,75"
2016,41801,TERUEL,Residencial,NOVIEMBRE,"13712,95"
2016,41801,TERUEL,Residencial,DICIEMBRE,"14726,29"
2016,41797,TESALIA,Residencial,ENERO,"20986,08"
2016,41797,TESALIA,Residencial,FEBRERO,"22858,67"
2016,41797,TESALIA,Residencial,MARZO,"20402,28"
2016,41797,TESALIA,Residencial,ABRIL,"19901,92"
2016,41797,TESALIA,Residencial,MAYO,"21059,64"
2016,41797,TESALIA,Residencial,JUNIO,"22430,87"
2016,41797,TESALIA,Residencial,JULIO,"20771,47"
2016,41797,TESALIA,Residencial,AGOSTO,"21455,11"
2016,41797,TESALIA,Residencial,SEPTIEMBRE,"22675,01"
2016,41797,TESALIA,Residencial,OCTUBRE,"21181,1"
2016,41797,TESALIA,Residencial,NOVIEMBRE,"20391,45"
2016,41797,TESALIA,Residencial,DICIEMBRE,"21761,73"
2016,41872,VILLAVIEJA,Residencial,ENERO,"20115,85"
2016,41872,VILLAVIEJA,Residencial,FEBRERO,"20177,92"
2016,41872,VILLAVIEJA,Residencial,MARZO,"19136,2"
2016,41872,VILLAVIEJA,Residencial,ABRIL,"21871,92"
2016,41872,VILLAVIEJA,Residencial,MAYO,"20320,88"
2016,41872,VILLAVIEJA,Residencial,JUNIO,"20872,21"
2016,41872,VILLAVIEJA,Residencial,JULIO,"20360,89"
2016,41872,VILLAVIEJA,Residencial,AGOSTO,"21049,63"
2016,41872,VILLAVIEJA,Residencial,SEPTIEMBRE,"21902,19"
2016,41872,VILLAVIEJA,Residencial,OCTUBRE,"21690,64"
2016,41872,VILLAVIEJA,Residencial,NOVIEMBRE,"20317,33"
2016,41872,VILLAVIEJA,Residencial,DICIEMBRE,"21373,85"
2016,41885,YAGUARA,Residencial,ENERO,"22253,63"
2016,41885,YAGUARA,Residencial,FEBRERO,"19701,2"
2016,41885,YAGUARA,Residencial,MARZO,"21705,8"
2016,41885,YAGUARA,Residencial,ABRIL,"20817,43"
2016,41885,YAGUARA,Residencial,MAYO,"19484,67"
2016,41885,YAGUARA,Residencial,JUNIO,"20557,1"
2016,41885,YAGUARA,Residencial,JULIO,"21145,91"
2016,41885,YAGUARA,Residencial,AGOSTO,"18790,49"
2016,41885,YAGUARA,Residencial,SEPTIEMBRE,"19466,91"
2016,41885,YAGUARA,Residencial,OCTUBRE,"20563,16"
2016,41885,YAGUARA,Residencial,NOVIEMBRE,"21458,77"
2016,41885,YAGUARA,Residencial,DICIEMBRE,"19982,87"
2015,41001,NEIVA,Residencial,ENERO,"1014966,11"
2015,41001,NEIVA,Residencial,FEBRERO,"1054221,16"
2015,41001,NEIVA,Residencial,MARZO,"1063118,47"
2015,41001,NEIVA,Residencial,ABRIL,"1064573,32"
2015,41001,NEIVA,Residencial,MAYO,"1027367,38"
2015,41001,NEIVA,Residencial,JUNIO,"1026719,25"
2015,41001,NEIVA,Residencial,JULIO,"1053617,99"
2015,41001,NEIVA,Residencial,AGOSTO,"1045772,48"
2015,41001,NEIVA,Residencial,SEPTIEMBRE,"1057178,11"
2015,41001,NEIVA,Residencial,OCTUBRE,"1035992,09"
2015,41001,NEIVA,Residencial,NOVIEMBRE,"1020927,1"
2015,41001,NEIVA,Residencial,DICIEMBRE,"996582,07"
2015,41016,AIPE,Residencial,ENERO,"36506,39"
2015,41016,AIPE,Residencial,FEBRERO,"39776,98"
2015,41016,AIPE,Residencial,MARZO,"37682,49"
2015,41016,AIPE,Residencial,ABRIL,"37461,23"
2015,41016,AIPE,Residencial,MAYO,"38616,16"
2015,41016,AIPE,Residencial,JUNIO,"35782,1"
2015,41016,AIPE,Residencial,JULIO,"36502,16"
2015,41016,AIPE,Residencial,AGOSTO,"38603,42"
2015,41016,AIPE,Residencial,SEPTIEMBRE,"36073,12"
2015,41016,AIPE,Residencial,OCTUBRE,"35668,73"
2015,41016,AIPE,Residencial,NOVIEMBRE,"37995,96"
2015,41016,AIPE,Residencial,DICIEMBRE,"36590,32"
2015,41020,ALGECIRAS,Residencial,ENERO,"42269,18"
2015,41020,ALGECIRAS,Residencial,FEBRERO,"39722,92"
2015,41020,ALGECIRAS,Residencial,MARZO,"39603,35"
2015,41020,ALGECIRAS,Residencial,ABRIL,"39095,7"
2015,41020,ALGECIRAS,Residencial,MAYO,"38307,58"
2015,41020,ALGECIRAS,Residencial,JUNIO,"39326,96"
2015,41020,ALGECIRAS,Residencial,JULIO,"40946,14"
2015,41020,ALGECIRAS,Residencial,AGOSTO,"41171,51"
2015,41020,ALGECIRAS,Residencial,SEPTIEMBRE,"41413,33"
2015,41020,ALGECIRAS,Residencial,OCTUBRE,"42809,53"
2015,41020,ALGECIRAS,Residencial,NOVIEMBRE,"40857,72"
2015,41020,ALGECIRAS,Residencial,DICIEMBRE,"40501,61"
2015,41078,BARAYA,Residencial,ENERO,"14473,46"
2015,41078,BARAYA,Residencial,FEBRERO,"14007,7"
2015,41078,BARAYA,Residencial,MARZO,"13484,65"
2015,41078,BARAYA,Residencial,ABRIL,"12691,12"
2015,41078,BARAYA,Residencial,MAYO,"12571,36"
2015,41078,BARAYA,Residencial,JUNIO,"12702,23"
2015,41078,BARAYA,Residencial,JULIO,"14031,85"
2015,41078,BARAYA,Residencial,AGOSTO,"13218,74"
2015,41078,BARAYA,Residencial,SEPTIEMBRE,"11854,8"
2015,41078,BARAYA,Residencial,OCTUBRE,"13314,84"
2015,41078,BARAYA,Residencial,NOVIEMBRE,"13408,08"
2015,41078,BARAYA,Residencial,DICIEMBRE,"12717,83"
2015,41132,CAMPOALEGRE,Residencial,ENERO,"92236,19"
2015,41132,CAMPOALEGRE,Residencial,FEBRERO,"97625,69"
2015,41132,CAMPOALEGRE,Residencial,MARZO,"93888,07"
2015,41132,CAMPOALEGRE,Residencial,ABRIL,"92932,54"
2015,41132,CAMPOALEGRE,Residencial,MAYO,"92131,08"
2015,41132,CAMPOALEGRE,Residencial,JUNIO,"94242,7"
2015,41132,CAMPOALEGRE,Residencial,JULIO,"93742,97"
2015,41132,CAMPOALEGRE,Residencial,AGOSTO,"91338,85"
2015,41132,CAMPOALEGRE,Residencial,SEPTIEMBRE,"96795,67"
2015,41132,CAMPOALEGRE,Residencial,OCTUBRE,"90661,03"
2015,41132,CAMPOALEGRE,Residencial,NOVIEMBRE,"94122,24"
2015,41132,CAMPOALEGRE,Residencial,DICIEMBRE,"90864,36"
2015,41298,GARZON,Residencial,ENERO,"156891,16"
2015,41298,GARZON,Residencial,FEBRERO,"163967,85"
2015,41298,GARZON,Residencial,MARZO,"165464,39"
2015,41298,GARZON,Residencial,ABRIL,"164081,89"
2015,41298,GARZON,Residencial,MAYO,"159372,18"
2015,41298,GARZON,Residencial,JUNIO,"157755,53"
2015,41298,GARZON,Residencial,JULIO,"161315,49"
2015,41298,GARZON,Residencial,AGOSTO,"160472,47"
2015,41298,GARZON,Residencial,SEPTIEMBRE,"158698,95"
2015,41298,GARZON,Residencial,OCTUBRE,"153963,92"
2015,41298,GARZON,Residencial,NOVIEMBRE,"158631,72"
2015,41298,GARZON,Residencial,DICIEMBRE,"157796,54"
2015,41306,GIGANTE,Residencial,ENERO,"71542,1"
2015,41306,GIGANTE,Residencial,FEBRERO,"75080,93"
2015,41306,GIGANTE,Residencial,MARZO,"72960,52"
2015,41306,GIGANTE,Residencial,ABRIL,"74268,83"
2015,41306,GIGANTE,Residencial,MAYO,"74720,46"
2015,41306,GIGANTE,Residencial,JUNIO,"72237,97"
2015,41306,GIGANTE,Residencial,JULIO,"74947,52"
2015,41306,GIGANTE,Residencial,AGOSTO,"74689,52"
2015,41306,GIGANTE,Residencial,SEPTIEMBRE,"73322,9"
2015,41306,GIGANTE,Residencial,OCTUBRE,"70836,62"
2015,41306,GIGANTE,Residencial,NOVIEMBRE,"70805,93"
2015,41306,GIGANTE,Residencial,DICIEMBRE,"70492,88"
2015,41349,HOBO,Residencial,ENERO,"19852,5"
2015,41349,HOBO,Residencial,FEBRERO,"19993,04"
2015,41349,HOBO,Residencial,MARZO,"18675,18"
2015,41349,HOBO,Residencial,ABRIL,"18972,96"
2015,41349,HOBO,Residencial,MAYO,"18331,39"
2015,41349,HOBO,Residencial,JUNIO,"18790,75"
2015,41349,HOBO,Residencial,JULIO,"19247,36"
2015,41349,HOBO,Residencial,AGOSTO,"19181,57"
2015,41349,HOBO,Residencial,SEPTIEMBRE,"19635,24"
2015,41349,HOBO,Residencial,OCTUBRE,"18491,8"
2015,41349,HOBO,Residencial,NOVIEMBRE,"18591,08"
2015,41349,HOBO,Residencial,DICIEMBRE,"18458,4"
2015,41396,LA PLATA,Residencial,ENERO,"91589,61"
2015,41396,LA PLATA,Residencial,FEBRERO,"95250,08"
2015,41396,LA PLATA,Residencial,MARZO,"97779,49"
2015,41396,LA PLATA,Residencial,ABRIL,"96457,22"
2015,41396,LA PLATA,Residencial,MAYO,"95358,73"
2015,41396,LA PLATA,Residencial,JUNIO,"98382,01"
2015,41396,LA PLATA,Residencial,JULIO,"98000,33"
2015,41396,LA PLATA,Residencial,AGOSTO,"97987,87"
2015,41396,LA PLATA,Residencial,SEPTIEMBRE,"96712,29"
2015,41396,LA PLATA,Residencial,OCTUBRE,"91907,03"
2015,41396,LA PLATA,Residencial,NOVIEMBRE,"94176,4"
2015,41396,LA PLATA,Residencial,DICIEMBRE,"92788,45"
2015,41518,PAICOL,Residencial,ENERO,"10127,1"
2015,41518,PAICOL,Residencial,FEBRERO,"10313,38"
2015,41518,PAICOL,Residencial,MARZO,"10323,07"
2015,41518,PAICOL,Residencial,ABRIL,"9914,51"
2015,41518,PAICOL,Residencial,MAYO,"10128,19"
2015,41518,PAICOL,Residencial,JUNIO,"9481,25"
2015,41518,PAICOL,Residencial,JULIO,"10562,67"
2015,41518,PAICOL,Residencial,AGOSTO,"9375,31"
2015,41518,PAICOL,Residencial,SEPTIEMBRE,"9821,21"
2015,41518,PAICOL,Residencial,OCTUBRE,"9911,96"
2015,41518,PAICOL,Residencial,NOVIEMBRE,"9356,6"
2015,41518,PAICOL,Residencial,DICIEMBRE,"9681,48"
2015,41524,PALERMO,Residencial,ENERO,"40320,24"
2015,41524,PALERMO,Residencial,FEBRERO,"44299,69"
2015,41524,PALERMO,Residencial,MARZO,"44486,04"
2015,41524,PALERMO,Residencial,ABRIL,"41507,22"
2015,41524,PALERMO,Residencial,MAYO,"40606,74"
2015,41524,PALERMO,Residencial,JUNIO,"43714,01"
2015,41524,PALERMO,Residencial,JULIO,"41944,65"
2015,41524,PALERMO,Residencial,AGOSTO,"42958,13"
2015,41524,PALERMO,Residencial,SEPTIEMBRE,"43538,89"
2015,41524,PALERMO,Residencial,OCTUBRE,"42030,52"
2015,41524,PALERMO,Residencial,NOVIEMBRE,"42185,67"
2015,41524,PALERMO,Residencial,DICIEMBRE,"43507,15"
2015,41615,RIVERA,Residencial,ENERO,"67342,14"
2015,41615,RIVERA,Residencial,FEBRERO,"65994,78"
2015,41615,RIVERA,Residencial,MARZO,"66782,6"
2015,41615,RIVERA,Residencial,ABRIL,"68626,5"
2015,41615,RIVERA,Residencial,MAYO,"65660,01"
2015,41615,RIVERA,Residencial,JUNIO,"64752,48"
2015,41615,RIVERA,Residencial,JULIO,"66684,91"
2015,41615,RIVERA,Residencial,AGOSTO,"68136,67"
2015,41615,RIVERA,Residencial,SEPTIEMBRE,"67842,28"
2015,41615,RIVERA,Residencial,OCTUBRE,"68661,57"
2015,41615,RIVERA,Residencial,NOVIEMBRE,"64914,66"
2015,41615,RIVERA,Residencial,DICIEMBRE,"68242,53"
2015,41791,TARQUI,Residencial,ENERO,"39170,21"
2015,41791,TARQUI,Residencial,FEBRERO,"40369,7"
2015,41791,TARQUI,Residencial,MARZO,"40714,69"
2015,41791,TARQUI,Residencial,ABRIL,"39858,16"
2015,41791,TARQUI,Residencial,MAYO,"39377,74"
2015,41791,TARQUI,Residencial,JUNIO,"41847,36"
2015,41791,TARQUI,Residencial,JULIO,"40517,86"
2015,41791,TARQUI,Residencial,AGOSTO,"38745,74"
2015,41791,TARQUI,Residencial,SEPTIEMBRE,"40212,48"
2015,41791,TARQUI,Residencial,OCTUBRE,"40273,67"
2015,41791,TARQUI,Residencial,NOVIEMBRE,"42060,7"
2015,41791,TARQUI,Residencial,DICIEMBRE,"43016,62"
2015,41799,TELLO,Residencial,ENERO,"23562,81"
2015,41799,TELLO,Residencial,FEBRERO,"23711,27"
2015,41799,TELLO,Residencial,MARZO,"23817,42"
2015,41799,TELLO,Residencial,ABRIL,"22659,5"
2015,41799,TELLO,Residencial,MAYO,22338
2015,41799,TELLO,Residencial,JUNIO,"22968,39"
2015,41799,TELLO,Residencial,JULIO,"23930,81"
2015,41799,TELLO,Residencial,AGOSTO,"23248,52"
2015,41799,TELLO,Residencial,SEPTIEMBRE,"22285,54"
2015,41799,TELLO,Residencial,OCTUBRE,"23638,88"
2015,41799,TELLO,Residencial,NOVIEMBRE,"23610,38"
2015,41799,TELLO,Residencial,DICIEMBRE,"23124,59"
2015,41801,TERUEL,Residencial,ENERO,"15466,14"
2015,41801,TERUEL,Residencial,FEBRERO,"14256,75"
2015,41801,TERUEL,Residencial,MARZO,"15042,73"
2015,41801,TERUEL,Residencial,ABRIL,"13823,17"
2015,41801,TERUEL,Residencial,MAYO,"13601,71"
2015,41801,TERUEL,Residencial,JUNIO,"14219,77"
2015,41801,TERUEL,Residencial,JULIO,"15382,64"
2015,41801,TERUEL,Residencial,AGOSTO,"14051,19"
2015,41801,TERUEL,Residencial,SEPTIEMBRE,"13070,98"
2015,41801,TERUEL,Residencial,OCTUBRE,"14245,55"
2015,41801,TERUEL,Residencial,NOVIEMBRE,"14115,33"
2015,41801,TERUEL,Residencial,DICIEMBRE,"13670,41"
2015,41797,TESALIA,Residencial,ENERO,"21278,4"
2015,41797,TESALIA,Residencial,FEBRERO,"22689,91"
2015,41797,TESALIA,Residencial,MARZO,"23776,06"
2015,41797,TESALIA,Residencial,ABRIL,"21905,25"
2015,41797,TESALIA,Residencial,MAYO,"22754,18"
2015,41797,TESALIA,Residencial,JUNIO,"20996,18"
2015,41797,TESALIA,Residencial,JULIO,"21779,35"
2015,41797,TESALIA,Residencial,AGOSTO,"23023,19"
2015,41797,TESALIA,Residencial,SEPTIEMBRE,"22793,17"
2015,41797,TESALIA,Residencial,OCTUBRE,"21884,21"
2015,41797,TESALIA,Residencial,NOVIEMBRE,"21995,35"
2015,41797,TESALIA,Residencial,DICIEMBRE,"21522,36"
2015,41872,VILLAVIEJA,Residencial,ENERO,"20209,36"
2015,41872,VILLAVIEJA,Residencial,FEBRERO,"20407,34"
2015,41872,VILLAVIEJA,Residencial,MARZO,"19685,66"
2015,41872,VILLAVIEJA,Residencial,ABRIL,"20879,65"
2015,41872,VILLAVIEJA,Residencial,MAYO,"18943,12"
2015,41872,VILLAVIEJA,Residencial,JUNIO,"19147,88"
2015,41872,VILLAVIEJA,Residencial,JULIO,"20840,78"
2015,41872,VILLAVIEJA,Residencial,AGOSTO,"19488,12"
2015,41872,VILLAVIEJA,Residencial,SEPTIEMBRE,"19939,99"
2015,41872,VILLAVIEJA,Residencial,OCTUBRE,"20104,11"
2015,41872,VILLAVIEJA,Residencial,NOVIEMBRE,"19571,12"
2015,41872,VILLAVIEJA,Residencial,DICIEMBRE,"19786,99"
2015,41885,YAGUARA,Residencial,ENERO,"19583,32"
2015,41885,YAGUARA,Residencial,FEBRERO,"20979,48"
2015,41885,YAGUARA,Residencial,MARZO,"21752,36"
2015,41885,YAGUARA,Residencial,ABRIL,22936
2015,41885,YAGUARA,Residencial,MAYO,"19109,05"
2015,41885,YAGUARA,Residencial,JUNIO,"19435,12"
2015,41885,YAGUARA,Residencial,JULIO,"20257,99"
2015,41885,YAGUARA,Residencial,AGOSTO,"21496,2"
2015,41885,YAGUARA,Residencial,SEPTIEMBRE,20247
2015,41885,YAGUARA,Residencial,OCTUBRE,"20300,19"
2015,41885,YAGUARA,Residencial,NOVIEMBRE,"21330,62"
2015,41885,YAGUARA,Residencial,DICIEMBRE,"19630,51"
2014,41001,NEIVA,Residencial,ENERO,"228393,27"
2014,41001,NEIVA,Residencial,FEBRERO,"208393,66"
2014,41001,NEIVA,Residencial,MARZO,"188813,16"
2014,41001,NEIVA,Residencial,ABRIL,"196486,07"
2014,41001,NEIVA,Residencial,MAYO,"186400,22"
2014,41001,NEIVA,Residencial,JUNIO,"204037,59"
2014,41001,NEIVA,Residencial,JULIO,"198761,95"
2014,41001,NEIVA,Residencial,AGOSTO,"185917,4"
2014,41001,NEIVA,Residencial,SEPTIEMBRE,"177932,18"
2014,41001,NEIVA,Residencial,OCTUBRE,"186591,64"
2014,41001,NEIVA,Residencial,NOVIEMBRE,"187317,3"
2014,41001,NEIVA,Residencial,DICIEMBRE,"196140,09"
2014,41016,AIPE,Residencial,ENERO,"2041,24"
2014,41016,AIPE,Residencial,FEBRERO,"1762,56"
2014,41016,AIPE,Residencial,MARZO,"1568,19"
2014,41016,AIPE,Residencial,ABRIL,"1722,24"
2014,41016,AIPE,Residencial,MAYO,"1596,19"
2014,41016,AIPE,Residencial,JUNIO,"1940,31"
2014,41016,AIPE,Residencial,JULIO,"2084,5"
2014,41016,AIPE,Residencial,AGOSTO,"2106,66"
2014,41016,AIPE,Residencial,SEPTIEMBRE,"2239,84"
2014,41016,AIPE,Residencial,OCTUBRE,"2325,87"
2014,41016,AIPE,Residencial,NOVIEMBRE,"2250,9"
2014,41016,AIPE,Residencial,DICIEMBRE,"2219,74"
2014,41020,ALGECIRAS,Residencial,ENERO,"3199,02"
2014,41020,ALGECIRAS,Residencial,FEBRERO,"2514,43"
2014,41020,ALGECIRAS,Residencial,MARZO,"2222,45"
2014,41020,ALGECIRAS,Residencial,ABRIL,"2207,01"
2014,41020,ALGECIRAS,Residencial,MAYO,2249
2014,41020,ALGECIRAS,Residencial,JUNIO,"2564,89"
2014,41020,ALGECIRAS,Residencial,JULIO,"2170,87"
2014,41020,ALGECIRAS,Residencial,AGOSTO,"2062,91"
2014,41020,ALGECIRAS,Residencial,SEPTIEMBRE,"2605,02"
2014,41020,ALGECIRAS,Residencial,OCTUBRE,"2259,47"
2014,41020,ALGECIRAS,Residencial,NOVIEMBRE,"2264,73"
2014,41020,ALGECIRAS,Residencial,DICIEMBRE,"3840,81"
2014,41078,BARAYA,Residencial,ENERO,"987,05"
2014,41078,BARAYA,Residencial,FEBRERO,"884,61"
2014,41078,BARAYA,Residencial,MARZO,"755,65"
2014,41078,BARAYA,Residencial,ABRIL,"857,7"
2014,41078,BARAYA,Residencial,MAYO,"841,47"
2014,41078,BARAYA,Residencial,JUNIO,"817,19"
2014,41078,BARAYA,Residencial,JULIO,"771,22"
2014,41078,BARAYA,Residencial,AGOSTO,"924,83"
2014,41078,BARAYA,Residencial,SEPTIEMBRE,"932,53"
2014,41078,BARAYA,Residencial,OCTUBRE,"949,6"
2014,41078,BARAYA,Residencial,NOVIEMBRE,"904,45"
2014,41078,BARAYA,Residencial,DICIEMBRE,"927,51"
2014,41132,CAMPOALEGRE,Residencial,ENERO,"7625,87"
2014,41132,CAMPOALEGRE,Residencial,FEBRERO,"5591,64"
2014,41132,CAMPOALEGRE,Residencial,MARZO,"4356,58"
2014,41132,CAMPOALEGRE,Residencial,ABRIL,"4587,09"
2014,41132,CAMPOALEGRE,Residencial,MAYO,"5084,34"
2014,41132,CAMPOALEGRE,Residencial,JUNIO,"5109,67"
2014,41132,CAMPOALEGRE,Residencial,JULIO,"5322,99"
2014,41132,CAMPOALEGRE,Residencial,AGOSTO,"5059,98"
2014,41132,CAMPOALEGRE,Residencial,SEPTIEMBRE,"5138,37"
2014,41132,CAMPOALEGRE,Residencial,OCTUBRE,"4523,82"
2014,41132,CAMPOALEGRE,Residencial,NOVIEMBRE,"5059,56"
2014,41132,CAMPOALEGRE,Residencial,DICIEMBRE,"4604,35"
2014,41298,GARZON,Residencial,ENERO,"17067,92"
2014,41298,GARZON,Residencial,FEBRERO,"14473,85"
2014,41298,GARZON,Residencial,MARZO,"15619,98"
2014,41298,GARZON,Residencial,ABRIL,"15457,06"
2014,41298,GARZON,Residencial,MAYO,"14955,46"
2014,41298,GARZON,Residencial,JUNIO,"16170,18"
2014,41298,GARZON,Residencial,JULIO,"16790,3"
2014,41298,GARZON,Residencial,AGOSTO,"16338,84"
2014,41298,GARZON,Residencial,SEPTIEMBRE,"16038,83"
2014,41298,GARZON,Residencial,OCTUBRE,"16111,29"
2014,41298,GARZON,Residencial,NOVIEMBRE,"16216,61"
2014,41298,GARZON,Residencial,DICIEMBRE,"16903,1"
2014,41306,GIGANTE,Residencial,ENERO,"2774,53"
2014,41306,GIGANTE,Residencial,FEBRERO,"2157,11"
2014,41306,GIGANTE,Residencial,MARZO,"2113,44"
2014,41306,GIGANTE,Residencial,ABRIL,"2286,55"
2014,41306,GIGANTE,Residencial,MAYO,"2456,2"
2014,41306,GIGANTE,Residencial,JUNIO,"2437,2"
2014,41306,GIGANTE,Residencial,JULIO,"2612,09"
2014,41306,GIGANTE,Residencial,AGOSTO,"2224,38"
2014,41306,GIGANTE,Residencial,SEPTIEMBRE,"3328,78"
2014,41306,GIGANTE,Residencial,OCTUBRE,"2853,46"
2014,41306,GIGANTE,Residencial,NOVIEMBRE,"2833,32"
2014,41306,GIGANTE,Residencial,DICIEMBRE,"2521,79"
2014,41349,HOBO,Residencial,ENERO,"2393,06"
2014,41349,HOBO,Residencial,FEBRERO,"2221,33"
2014,41349,HOBO,Residencial,MARZO,"2841,57"
2014,41349,HOBO,Residencial,ABRIL,"2915,64"
2014,41349,HOBO,Residencial,MAYO,"3182,66"
2014,41349,HOBO,Residencial,JUNIO,"2785,67"
2014,41349,HOBO,Residencial,JULIO,"2337,24"
2014,41349,HOBO,Residencial,AGOSTO,"2101,84"
2014,41349,HOBO,Residencial,SEPTIEMBRE,"2574,93"
2014,41349,HOBO,Residencial,OCTUBRE,"3366,71"
2014,41349,HOBO,Residencial,NOVIEMBRE,"2947,88"
2014,41349,HOBO,Residencial,DICIEMBRE,"2919,63"
2014,41396,LA PLATA,Residencial,ENERO,"12670,14"
2014,41396,LA PLATA,Residencial,FEBRERO,"9584,86"
2014,41396,LA PLATA,Residencial,MARZO,"10165,83"
2014,41396,LA PLATA,Residencial,ABRIL,"11321,69"
2014,41396,LA PLATA,Residencial,MAYO,"11911,77"
2014,41396,LA PLATA,Residencial,JUNIO,"12344,42"
2014,41396,LA PLATA,Residencial,JULIO,"11313,93"
2014,41396,LA PLATA,Residencial,AGOSTO,"11892,88"
2014,41396,LA PLATA,Residencial,SEPTIEMBRE,"10902,07"
2014,41396,LA PLATA,Residencial,OCTUBRE,"10772,94"
2014,41396,LA PLATA,Residencial,NOVIEMBRE,"10455,29"
2014,41396,LA PLATA,Residencial,DICIEMBRE,"10197,73"
2014,41518,PAICOL,Residencial,ENERO,"666,41"
2014,41518,PAICOL,Residencial,FEBRERO,"566,74"
2014,41518,PAICOL,Residencial,MARZO,"497,22"
2014,41518,PAICOL,Residencial,ABRIL,"1220,52"
2014,41518,PAICOL,Residencial,MAYO,"901,41"
2014,41518,PAICOL,Residencial,JUNIO,"840,85"
2014,41518,PAICOL,Residencial,JULIO,"1033,98"
2014,41518,PAICOL,Residencial,AGOSTO,"1041,95"
2014,41518,PAICOL,Residencial,SEPTIEMBRE,"971,76"
2014,41518,PAICOL,Residencial,OCTUBRE,"1020,36"
2014,41518,PAICOL,Residencial,NOVIEMBRE,"1091,14"
2014,41518,PAICOL,Residencial,DICIEMBRE,"1017,72"
2014,41524,PALERMO,Residencial,ENERO,"8045,51"
2014,41524,PALERMO,Residencial,FEBRERO,"6620,82"
2014,41524,PALERMO,Residencial,MARZO,"5315,87"
2014,41524,PALERMO,Residencial,ABRIL,"5958,55"
2014,41524,PALERMO,Residencial,MAYO,"6249,72"
2014,41524,PALERMO,Residencial,JUNIO,"6854,42"
2014,41524,PALERMO,Residencial,JULIO,"6623,4"
2014,41524,PALERMO,Residencial,AGOSTO,"5923,92"
2014,41524,PALERMO,Residencial,SEPTIEMBRE,"5712,21"
2014,41524,PALERMO,Residencial,OCTUBRE,"6056,34"
2014,41524,PALERMO,Residencial,NOVIEMBRE,"5748,36"
2014,41524,PALERMO,Residencial,DICIEMBRE,"6294,46"
2014,41615,RIVERA,Residencial,ENERO,"16142,58"
2014,41615,RIVERA,Residencial,FEBRERO,"13867,21"
2014,41615,RIVERA,Residencial,MARZO,"13201,26"
2014,41615,RIVERA,Residencial,ABRIL,"12329,58"
2014,41615,RIVERA,Residencial,MAYO,"13564,27"
2014,41615,RIVERA,Residencial,JUNIO,"12754,96"
2014,41615,RIVERA,Residencial,JULIO,"12763,57"
2014,41615,RIVERA,Residencial,AGOSTO,"13196,05"
2014,41615,RIVERA,Residencial,SEPTIEMBRE,"13694,08"
2014,41615,RIVERA,Residencial,OCTUBRE,"13352,02"
2014,41615,RIVERA,Residencial,NOVIEMBRE,"7234,96"
2014,41615,RIVERA,Residencial,DICIEMBRE,"6332,4"
2014,41791,TARQUI,Residencial,ENERO,"193,59"
2014,41791,TARQUI,Residencial,FEBRERO,"167,8"
2014,41791,TARQUI,Residencial,MARZO,"179,66"
2014,41791,TARQUI,Residencial,ABRIL,"178,13"
2014,41791,TARQUI,Residencial,MAYO,"168,62"
2014,41791,TARQUI,Residencial,JUNIO,"191,1"
2014,41791,TARQUI,Residencial,JULIO,"178,66"
2014,41791,TARQUI,Residencial,AGOSTO,"149,51"
2014,41791,TARQUI,Residencial,SEPTIEMBRE,"151,38"
2014,41791,TARQUI,Residencial,OCTUBRE,"151,34"
2014,41791,TARQUI,Residencial,NOVIEMBRE,"158,57"
2014,41791,TARQUI,Residencial,DICIEMBRE,"159,55"
2014,41799,TELLO,Residencial,ENERO,"2028,88"
2014,41799,TELLO,Residencial,FEBRERO,"1900,91"
2014,41799,TELLO,Residencial,MARZO,"1872,64"
2014,41799,TELLO,Residencial,ABRIL,"2015,56"
2014,41799,TELLO,Residencial,MAYO,"1833,63"
2014,41799,TELLO,Residencial,JUNIO,"1804,92"
2014,41799,TELLO,Residencial,JULIO,"1793,31"
2014,41799,TELLO,Residencial,AGOSTO,"2331,81"
2014,41799,TELLO,Residencial,SEPTIEMBRE,"1914,78"
2014,41799,TELLO,Residencial,OCTUBRE,"1878,74"
2014,41799,TELLO,Residencial,NOVIEMBRE,"1910,94"
2014,41799,TELLO,Residencial,DICIEMBRE,"1912,22"
2014,41801,TERUEL,Residencial,ENERO,"1244,91"
2014,41801,TERUEL,Residencial,FEBRERO,"1088,89"
2014,41801,TERUEL,Residencial,MARZO,"1021,16"
2014,41801,TERUEL,Residencial,ABRIL,"1358,27"
2014,41801,TERUEL,Residencial,MAYO,"1286,57"
2014,41801,TERUEL,Residencial,JUNIO,"1454,17"
2014,41801,TERUEL,Residencial,JULIO,"862,67"
2014,41801,TERUEL,Residencial,AGOSTO,"648,75"
2014,41801,TERUEL,Residencial,SEPTIEMBRE,"493,8"
2014,41801,TERUEL,Residencial,OCTUBRE,"620,74"
2014,41801,TERUEL,Residencial,NOVIEMBRE,"505,37"
2014,41801,TERUEL,Residencial,DICIEMBRE,"494,67"
2014,41797,TESALIA,Residencial,ENERO,"1106,07"
2014,41797,TESALIA,Residencial,FEBRERO,"734,55"
2014,41797,TESALIA,Residencial,MARZO,"893,43"
2014,41797,TESALIA,Residencial,ABRIL,"2230,5"
